year,met_year,yr_part,month,MEI Aggregate Global,SAOD Aggregate Global,PMOD TSI (new VIRGO adj.),TSI Aggregate Global,CO2 Aggregate Global (interp.),log CO2 Aggregate Global (interp.),CO2 Aggregate Global,CO2 Law Dome,log CO2 Aggregate Global
1854,1854,1854.29166666667,4,,3e-04,,1361.12656771133,286.526732390382,5.6578318385747,,,
1854,1854,1854.375,5,,3e-04,,1361.11156379241,286.512533373541,5.65778228170245,,,
1854,1854,1854.45833333333,6,,3e-04,,1361.0975,286.5,5.65773853615479,286.5,286.5,5.65773853615479
1854,1854,1854.54166666667,7,,3e-04,,1361.08449176325,286.489302723772,5.65770119766984,,,
1854,1854,1854.625,8,,3e-04,,1361.0724577941,286.480196852372,5.6576694128317,,,
1854,1854,1854.70833333333,9,,2e-04,,1361.06126762517,286.472333906693,5.65764196572131,,,
1854,1854,1854.79166666667,10,,2e-04,,1361.05079078911,286.465365407624,5.65761764021759,,,
1854,1854,1854.875,11,,2e-04,,1361.04089681856,286.458942876057,5.6575952200428,,,
1854,1855,1854.95833333333,12,,2e-04,,1361.03145524613,286.452717832883,5.65757348879311,,,
1855,1855,1855.04166666667,1,,2e-04,,1361.02233560448,286.446341798994,5.65755122995438,,,
1855,1855,1855.125,2,,2e-04,,1361.01340742624,286.43946629528,5.6575272269031,,,
1855,1855,1855.20833333333,3,,2e-04,,1361.00454024403,286.431742842633,5.6575002628926,,,
1855,1855,1855.29166666667,4,,2e-04,,1360.9956035905,286.422822961943,5.65746912102441,,,
1855,1855,1855.375,5,,2e-04,,1360.98646699828,286.412358174101,5.65743258420479,,,
1855,1855,1855.45833333333,6,,2e-04,,1360.977,286.4,5.65738943508649,286.4,286.4,5.65738943508649
1855,1855,1855.54166666667,7,,2e-04,,1360.96712251359,286.385528912273,5.65733890626899,,,
1855,1855,1855.625,8,,2e-04,,1360.9569559981,286.369241190531,5.65728203124115,,,
1855,1855,1855.70833333333,9,,2e-04,,1360.94667229788,286.351562066126,5.65722029391885,,,
1855,1855,1855.79166666667,10,,0.0029,,1360.93644325728,286.332916770413,5.65715517849697,,,
1855,1855,1855.875,11,,0.0075,,1360.92644072064,286.313730534744,5.65708816951066,,,
1855,1856,1855.95833333333,12,,0.0122,,1360.9168365323,286.294428590474,5.65702075187446,,,
1856,1856,1856.04166666667,1,,0.0168,,1360.90780253661,286.275436168955,5.65695441089952,,,
1856,1856,1856.125,2,,0.0214,,1360.89951057792,286.25717850154,5.65689063228865,,,
1856,1856,1856.20833333333,3,,0.026,,1360.89213250057,286.240080819584,5.65683090210939,,,
1856,1856,1856.29166666667,4,,0.0306,,1360.8858401489,286.22456835444,5.65677670674494,,,
1856,1856,1856.375,5,,0.0352,,1360.88080536726,286.211066337461,5.65672953282297,,,
1856,1856,1856.45833333333,6,,0.0399,,1360.8772,286.2,5.65669086712235,286.2,286.2,5.65669086712235
1856,1856,1856.54166666667,7,,0.0433,,1360.87516227962,286.191671904913,5.65666176783424,,,
1856,1856,1856.625,8,,0.0456,,1360.87469599128,286.185893941059,5.65664157849,,,
1856,1856,1856.70833333333,9,,0.0479,,1360.87577130829,286.182355328802,5.65662921368024,,,
1856,1856,1856.79166666667,10,,0.0501,,1360.87835840398,286.180745288501,5.65662358774,,,
1856,1856,1856.875,11,,0.0524,,1360.88242745166,286.180753040521,5.65662361482784,,,
1856,1857,1856.95833333333,12,,0.0547,,1360.88794862466,286.182067805222,5.65662820899313,,,
1857,1857,1857.04166666667,1,,0.057,,1360.89489209628,286.184378802966,5.65663628423149,,,
1857,1857,1857.125,2,,0.0593,,1360.90322803985,286.187375254115,5.65664675452856,,,
1857,1857,1857.20833333333,3,,0.0615,,1360.91292662869,286.190746379031,5.65665853389185,,,
1857,1857,1857.29166666667,4,,0.0638,,1360.92395803612,286.194181398076,5.65667053637087,,,
1857,1857,1857.375,5,,0.0661,,1360.93629243545,286.197369531612,5.65668167606548,,,
1857,1857,1857.45833333333,6,,0.0684,,1360.9499,286.2,5.65669086712235,286.2,286.2,5.65669086712235
1857,1857,1857.54166666667,7,,0.0675,,1360.96474491886,286.201834394002,5.6566972765847,,,
1857,1857,1857.625,8,,0.0636,,1360.9807674442,286.202923785973,5.65670108295407,,,
1857,1857,1857.70833333333,9,,0.0596,,1360.99790184396,286.203391618667,5.65670271757159,,,
1857,1857,1857.79166666667,10,,0.0557,,1361.01608238606,286.203361334841,5.65670261175932,,,
1857,1857,1857.875,11,,0.0517,,1361.03524333846,286.202956377247,5.65670119682877,,,
1857,1858,1857.95833333333,12,,0.0478,,1361.05531896908,286.20230018864,5.6566989040874,,,
1858,1858,1858.04166666667,1,,0.044,,1361.07624354586,286.201516211776,5.65669616484338,,,
1858,1858,1858.125,2,,0.0405,,1361.09795133674,286.200727889409,5.65669341040846,,,
1858,1858,1858.20833333333,3,,0.0372,,1361.12037660966,286.200058664293,5.65669107209889,,,
1858,1858,1858.29166666667,4,,0.0343,,1361.14345363255,286.199631979183,5.65668958123467,,,
1858,1858,1858.375,5,,0.0315,,1361.16711667335,286.199571276834,5.65668936913672,,,
1858,1858,1858.45833333333,6,,0.029,,1361.1913,286.2,5.65669086712235,286.2,286.2,5.65669086712235
1858,1858,1858.54166666667,7,,0.0267,,1361.21592615836,286.20099051908,5.65669432804956,,,
1858,1858,1858.625,8,,0.0246,,1361.24087080599,286.20241091505,5.65669929096895,,,
1858,1858,1858.70833333333,9,,0.0226,,1361.26599787839,286.204078196529,5.65670511648459,,,
1858,1858,1858.79166666667,10,,0.0208,,1361.29117131104,286.205809372137,5.65671116521172,,,
1858,1858,1858.875,11,,0.0192,,1361.31625503942,286.207421450493,5.65671679778018,,,
1858,1859,1858.95833333333,12,,0.0176,,1361.34111299904,286.208731440218,5.65672137483385,,,
1859,1859,1859.04166666667,1,,0.0162,,1361.36560912538,286.20955634993,5.65672425702587,,,
1859,1859,1859.125,2,,0.015,,1361.38960735393,286.20971318825,5.65672480500994,,,
1859,1859,1859.20833333333,3,,0.0139,,1361.41297162018,286.209018963798,5.65672237942736,,,
1859,1859,1859.29166666667,4,,0.013,,1361.43556585961,286.207290685192,5.65671634089011,,,
1859,1859,1859.375,5,,0.012,,1361.45725400772,286.204345361053,5.65670604995976,,,
1859,1859,1859.45833333333,6,,0.011,,1361.4779,286.2,5.65669086712235,286.2,286.2,5.65669086712235
1859,1859,1859.54166666667,7,,0.0103,,1361.49739014678,286.194145659307,5.65667041149492,,,
1859,1859,1859.625,8,,0.0097,,1361.51570025776,286.186969590865,5.65664533705326,,,
1859,1859,1859.70833333333,9,,0.0091,,1361.53282851749,286.178733095218,5.65661655651798,,,
1859,1859,1859.79166666667,10,,0.0086,,1361.54877311054,286.16969747291,5.65658498266602,,,
1859,1859,1859.875,11,,0.008,,1361.56353222144,286.160124024485,5.65655152836025,,,
1859,1860,1859.95833333333,12,,0.0074,,1361.57710403475,286.15027405049,5.65651710657085,,,
1860,1860,1860.04166666667,1,,0.0069,,1361.58948673502,286.140408851467,5.65648263038831,,,
1860,1860,1860.125,2,,0.0064,,1361.60067850679,286.130789727961,5.65644901302811,,,
1860,1860,1860.20833333333,3,,0.0059,,1361.61067753463,286.121677980517,5.65641716782706,,,
1860,1860,1860.29166666667,4,,0.0054,,1361.61948200307,286.113334909679,5.65638800823126,,,
1860,1860,1860.375,5,,0.005,,1361.62709009668,286.106021815992,5.65636244777581,,,
1860,1860,1860.45833333333,6,,0.0046,,1361.6335,286.1,5.65634140005607,286.1,286.1,5.65634140005607
1860,1860,1860.54166666667,7,,0.0042,,1361.63871446982,286.095459251098,5.65632552873507,,,
1860,1860,1860.625,8,,0.0039,,1361.64275455187,286.092303314083,5.6563144976113,,,
1860,1860,1860.70833333333,9,,0.0036,,1361.64564586414,286.090364422601,5.65630772043474,,,
1860,1860,1860.79166666667,10,,0.0033,,1361.64741402459,286.089474810299,5.65630461087987,,,
1860,1860,1860.875,11,,0.0031,,1361.64808465121,286.089466710825,5.65630458256889,,,
1860,1861,1860.95833333333,12,,0.0028,,1361.64768336197,286.090172357824,5.65630704909147,,,
1861,1861,1861.04166666667,1,,0.0026,,1361.64623577483,286.091423984945,5.65631142402114,,,
1861,1861,1861.125,2,,0.0024,,1361.64376750779,286.093053825833,5.65631712092817,,,
1861,1861,1861.20833333333,3,,0.0022,,1361.64030417881,286.094894114136,5.65632355338907,,,
1861,1861,1861.29166666667,4,,0.002,,1361.63587140587,286.0967770835,5.65633013499261,,,
1861,1861,1861.375,5,,0.0019,,1361.63049480694,286.098534967572,5.6563362793424,,,
1861,1861,1861.45833333333,6,,0.0017,,1361.6242,286.1,5.65634140005607,286.1,286.1,5.65634140005607
1861,1861,1861.54166666667,7,,0.0016,,1361.61701794618,286.101042799263,5.65634504492626,,,
1861,1861,1861.625,8,,0.0027,,1361.6090009792,286.101687523174,5.65634729840698,,,
1861,1861,1861.70833333333,9,,0.004,,1361.60020677595,286.101996714378,5.65634837911028,,,
1861,1861,1861.79166666667,10,,0.0053,,1361.59069301331,286.102032915523,5.65634850564257,,,
1861,1861,1861.875,11,,0.0066,,1361.58051736816,286.101858669252,5.65634789660697,,,
1861,1862,1861.95833333333,12,,0.0079,,1361.56973751739,286.101536518213,5.65634677060513,,,
1862,1862,1862.04166666667,1,,0.0092,,1361.55841113787,286.101129005051,5.6563453462386,,,
1862,1862,1862.125,2,,0.0105,,1361.54659590649,286.100698672411,5.65634384210975,,,
1862,1862,1862.20833333333,3,,0.0118,,1361.53434950013,286.100308062941,5.65634247682214,,,
1862,1862,1862.29166666667,4,,0.0132,,1361.52172959568,286.100019719285,5.65634146898051,,,
1862,1862,1862.375,5,,0.0145,,1361.50879387001,286.099896184089,5.65634103719018,,,
1862,1862,1862.45833333333,6,,0.0158,,1361.4956,286.1,5.65634140005607,286.1,286.1,5.65634140005607
1862,1862,1862.54166666667,7,,0.0162,,1361.48221189363,286.10036955185,5.65634269174293,,,
1862,1862,1862.625,8,,0.0156,,1361.46871838319,286.100946593222,5.65634470866025,,,
1862,1862,1862.70833333333,9,,0.0151,,1361.45521453207,286.101648719886,5.65634716277936,,,
1862,1862,1862.79166666667,10,,0.0145,,1361.44179540366,286.102393527611,5.65634976607354,,,
1862,1862,1862.875,11,,0.014,,1361.42855606133,286.103098612167,5.6563522305188,,,
1862,1863,1862.95833333333,12,,0.0135,,1361.41559156849,286.103681569324,5.65635426809394,,,
1863,1863,1863.04166666667,1,,0.0129,,1361.4029969885,286.104059994853,5.65635559077975,,,
1863,1863,1863.125,2,,0.0124,,1361.39086738476,286.104151484522,5.65635591055729,,,
1863,1863,1863.20833333333,3,,0.0118,,1361.37929782066,286.103873634101,5.65635493940552,,,
1863,1863,1863.29166666667,4,,0.0113,,1361.36838335957,286.103144039361,5.65635238929789,,,
1863,1863,1863.375,5,,0.0107,,1361.35821906489,286.10188029607,5.65634797219829,,,
1863,1863,1863.45833333333,6,,0.0102,,1361.3489,286.1,5.65634140005607,286.1,286.1,5.65634140005607
1863,1863,1863.54166666667,7,,0.0097,,1361.34049784737,286.097478993337,5.65633258838962,,,
1863,1863,1863.625,8,,0.0092,,1361.33299076583,286.094526103938,5.6563222670661,,,
1863,1863,1863.70833333333,9,,0.0087,,1361.32633353327,286.09140840608,5.65631136956698,,,
1863,1863,1863.79166666667,10,,0.0082,,1361.32048092763,286.088392974035,5.65630082941147,,,
1863,1863,1863.875,11,,0.0078,,1361.31538772679,286.08574688208,5.65629158015754,,,
1863,1864,1863.95833333333,12,,0.0073,,1361.31100870867,286.08373720449,5.65628455539427,,,
1864,1864,1864.04166666667,1,,0.0068,,1361.30729865118,286.082631015539,5.65628068872536,,,
1864,1864,1864.125,2,,0.0063,,1361.30421233223,286.082695389503,5.65628091374412,,,
1864,1864,1864.20833333333,3,,0.0058,,1361.30170452973,286.084197400656,5.65628616399949,,,
1864,1864,1864.29166666667,4,,0.0054,,1361.29973002159,286.087404123273,5.65629737295362,,,
1864,1864,1864.375,5,,0.005,,1361.29824358571,286.092582631629,5.6563154739305,,,
1864,1864,1864.45833333333,6,,0.0046,,1361.2972,286.1,5.65634140005607,286.1,286.1,5.65634140005607
1864,1864,1864.54166666667,7,,0.0042,,1361.29654087198,286.109830215543,5.65637575883505,,,
1864,1864,1864.625,8,,0.0039,,1361.29615512758,286.121874916951,5.65641785612292,,,
1864,1864,1864.70833333333,9,,0.0037,,1361.29591852233,286.135842655797,5.65646667237622,,,
1864,1864,1864.79166666667,10,,0.0035,,1361.29570681177,286.151441983656,5.65652118810034,,,
1864,1864,1864.875,11,,0.0033,,1361.29539575143,286.168381452105,5.65658038391275,,,
1864,1865,1864.95833333333,12,,0.0031,,1361.29486109684,286.186369612716,5.6566432405959,,,
1865,1865,1865.04166666667,1,,0.0029,,1361.29397860353,286.205115017065,5.65670873913967,,,
1865,1865,1865.125,2,,0.0027,,1361.29262402705,286.224326216727,5.65677586077349,,,
1865,1865,1865.20833333333,3,,0.0025,,1361.29067312292,286.243711763277,5.65684358698795,,,
1865,1865,1865.29166666667,4,,0.0023,,1361.28800164668,286.262980208289,5.65691089954618,,,
1865,1865,1865.375,5,,0.0022,,1361.28448535386,286.281840103339,5.65697678048471,,,
1865,1865,1865.45833333333,6,,0.002,,1361.28,286.3,5.65704021210407,286.3,286.3,5.65704021210407
1865,1865,1865.54166666667,7,,0.0019,,1361.27445232211,286.317251070416,5.65710046551205,,,
1865,1865,1865.625,8,,0.0017,,1361.2678729831,286.333714969,5.65715796615228,,,
1865,1865,1865.70833333333,9,,0.0016,,1361.26032362739,286.349595970734,5.65721342787583,,,
1865,1865,1865.79166666667,10,,0.0015,,1361.25186589937,286.365098350599,5.65726756435957,,,
1865,1865,1865.875,11,,0.0014,,1361.24256144343,286.380426383576,5.65732108911819,,,
1865,1866,1865.95833333333,12,,0.0013,,1361.23247190399,286.395784344647,5.65737471551114,,,
1866,1866,1866.04166666667,1,,0.0012,,1361.22165892544,286.411376508793,5.65742915674448,,,
1866,1866,1866.125,2,,0.0011,,1361.21018415217,286.427407150996,5.6574851258676,,,
1866,1866,1866.20833333333,3,,0.001,,1361.19810922859,286.444080546236,5.65754333576495,,,
1866,1866,1866.29166666667,4,,0.001,,1361.18549579911,286.461600969496,5.65760449914255,,,
1866,1866,1866.375,5,,9e-04,,1361.17240550811,286.480172695757,5.65766932850959,,,
1866,1866,1866.45833333333,6,,8e-04,,1361.1589,286.5,5.65773853615479,286.5,286.5,5.65773853615479
1866,1866,1866.54166666667,7,,8e-04,,1361.14506592755,286.521223373163,5.65781261150247,,,
1866,1866,1866.625,8,,7e-04,,1361.13108997704,286.543728170012,5.65789115337385,,,
1866,1866,1866.70833333333,9,,7e-04,,1361.1171838431,286.567335961267,5.6579735380729,,,
1866,1866,1866.79166666667,10,,6e-04,,1361.10355922039,286.591868317652,5.65805914205942,,,
1866,1866,1866.875,11,,6e-04,,1361.09042780354,286.617146809888,5.6581473419711,,,
1866,1867,1866.95833333333,12,,5e-04,,1361.0780012872,286.642993008696,5.65823751464152,,,
1867,1867,1867.04166666667,1,,5e-04,,1361.06649136602,286.6692284848,5.6583290371144,,,
1867,1867,1867.125,2,,5e-04,,1361.05610973464,286.695674808919,5.65842128665387,,,
1867,1867,1867.20833333333,3,,4e-04,,1361.0470680877,286.722153551777,5.65851364075089,,,
1867,1867,1867.29166666667,4,,4e-04,,1361.03957811985,286.748486284096,5.65860547712578,,,
1867,1867,1867.375,5,,4e-04,,1361.03385152574,286.774494576596,5.65869617372692,,,
1867,1867,1867.45833333333,6,,4e-04,,1361.0301,286.8,5.65878510872547,286.8,286.8,5.65878510872547
1867,1867,1867.54166666667,7,,3e-04,,1361.02849808805,286.824880899895,5.65887185844898,,,
1867,1867,1867.625,8,,3e-04,,1361.02907173837,286.849242721324,5.65895679106296,,,
1867,1867,1867.70833333333,9,,3e-04,,1361.0318097502,286.873247684197,5.65904047250577,,,
1867,1867,1867.79166666667,10,,3e-04,,1361.03670092278,286.897058008422,5.65912346852004,,,
1867,1867,1867.875,11,,3e-04,,1361.04373405536,286.92083591391,5.65920634465811,,,
1867,1868,1867.95833333333,12,,3e-04,,1361.05289794719,286.944743620567,5.65928966628437,,,
1868,1868,1868.04166666667,1,,2e-04,,1361.06418139751,286.968943348305,5.65937399857441,,,
1868,1868,1868.125,2,,2e-04,,1361.07757320556,286.993597317031,5.65945990651088,,,
1868,1868,1868.20833333333,3,,2e-04,,1361.09306217059,287.018867746654,5.6595479548763,,,
1868,1868,1868.29166666667,4,,2e-04,,1361.11063709185,287.044916857085,5.65963870824255,,,
1868,1868,1868.375,5,,2e-04,,1361.13028676857,287.07190686823,5.65973273095727,,,
1868,1868,1868.45833333333,6,,2e-04,,1361.152,287.1,5.65983058712702,287.1,287.1,5.65983058712702
1868,1868,1868.54166666667,7,,2e-04,,1361.17570578275,287.129310897629,5.65993267490658,,,
1868,1868,1868.625,8,,2e-04,,1361.20109390283,287.159763907657,5.66003872954489,,,
1868,1868,1868.70833333333,9,,2e-04,,1361.22779434362,287.191235801946,5.66014832069851,,,
1868,1868,1868.79166666667,10,,2e-04,,1361.2554370885,287.223603352363,5.66026101817164,,,
1868,1868,1868.875,11,,2e-04,,1361.28365212084,287.25674333077,5.66037639193033,,,
1868,1869,1868.95833333333,12,,3e-04,,1361.31206942403,287.290532509034,5.66049401211486,,,
1869,1869,1869.04166666667,1,,3e-04,,1361.34031898144,287.324847659018,5.66061344905027,,,
1869,1869,1869.125,2,,4e-04,,1361.36803077645,287.359565552587,5.66073427325505,,,
1869,1869,1869.20833333333,3,,5e-04,,1361.39483479243,287.394562961605,5.6608560554479,,,
1869,1869,1869.29166666667,4,,5e-04,,1361.42036101276,287.429716657937,5.66097836655278,,,
1869,1869,1869.375,5,,6e-04,,1361.44423942083,287.464903413447,5.66110077770197,,,
1869,1869,1869.45833333333,6,,7e-04,,1361.4661,287.5,5.66122286023741,287.5,287.5,5.66122286023741
1869,1869,1869.54166666667,7,,7e-04,,1361.48571338745,287.534900972551,5.6613442475568,,,
1869,1869,1869.625,8,,7e-04,,1361.50341283552,287.569572018421,5.66146482059193,,,
1869,1869,1869.70833333333,9,,7e-04,,1361.51967225034,287.603996608019,5.66158452216209,,,
1869,1869,1869.79166666667,10,,7e-04,,1361.53496553805,287.638158211757,5.66170329511185,,,
1869,1869,1869.875,11,,7e-04,,1361.54976660479,287.672040300046,5.66182108231053,,,
1869,1870,1869.95833333333,12,,7e-04,,1361.56454935669,287.705626343296,5.66193782665163,,,
1870,1870,1870.04166666667,1,,7e-04,,1361.57978769988,287.738899811919,5.66205347105226,,,
1870,1870,1870.125,2,,6e-04,,1361.5959555405,287.771844176325,5.66216795845249,,,
1870,1870,1870.20833333333,3,,6e-04,,1361.61352678469,287.804442906926,5.66228123181474,,,
1870,1870,1870.29166666667,4,,6e-04,,1361.63297533858,287.836679474131,5.66239323412307,,,
1870,1870,1870.375,5,,6e-04,,1361.6547751083,287.868537348352,5.66250390838248,,,
1870,1870,1870.45833333333,6,,6e-04,,1361.6794,287.9,5.66261319761813,287.9,287.9,5.66261319761813
1870,1870,1870.54166666667,7,,6e-04,,1361.70709564431,287.931085212166,5.66272116404438,,,
1870,1870,1870.625,8,,6e-04,,1361.73719456992,287.961948018661,5.66282834647147,,,
1870,1870,1870.70833333333,9,,6e-04,,1361.76880103002,287.992777765978,5.66293540262004,,,
1870,1870,1870.79166666667,10,,6e-04,,1361.80101927781,288.023763800609,5.66304298992848,,,
1870,1870,1870.875,11,,6e-04,,1361.83295356648,288.055095469046,5.66315176555169,,,
1870,1871,1870.95833333333,12,,6e-04,,1361.86370814922,288.08696211778,5.66326238635553,,,
1871,1871,1871.04166666667,1,0.032,6e-04,,1361.89238727923,288.119553093305,5.6633755089069,,,
1871,1871,1871.125,2,-0.055,6e-04,,1361.91809520969,288.153057742112,5.66349178945959,,,
1871,1871,1871.20833333333,3,0.005,5e-04,,1361.93993619381,288.187665410693,5.66361188393576,,,
1871,1871,1871.29166666667,4,0.42,5e-04,,1361.95701448477,288.22356544554,5.6637364479032,,,
1871,1871,1871.375,5,0.195,5e-04,,1361.96843433577,288.260947193145,5.66386613654821,,,
1871,1871,1871.45833333333,6,-0.639,5e-04,,1361.9733,288.3,5.66400160464436,288.3,288.3,5.66400160464436
1871,1871,1871.54166666667,7,-0.842,5e-04,,1361.97102625753,288.340816049156,5.6641431695426,,,
1871,1871,1871.625,8,-0.474,6e-04,,1361.96226999591,288.383098869898,5.66428980060722,,,
1871,1871,1871.70833333333,9,-0.143,6e-04,,1361.94799862956,288.426454828068,5.66444013084352,,,
1871,1871,1871.79166666667,10,0.072,7e-04,,1361.92917957292,288.47049028951,5.66459279402504,,,
1871,1871,1871.875,11,0.107,7e-04,,1361.9067802404,288.514811620067,5.66474642473452,,,
1871,1872,1871.95833333333,12,-0.206,8e-04,,1361.88176804643,288.559025185582,5.66489965838602,,,
1872,1872,1872.04166666667,1,-0.633,8e-04,,1361.85511040544,288.602737351897,5.6650511312286,,,
1872,1872,1872.125,2,-0.875,9e-04,,1361.82777473185,288.645554484857,5.66519948033121,,,
1872,1872,1872.20833333333,3,-0.864,9e-04,,1361.80072844008,288.687082950304,5.66534334354914,,,
1872,1872,1872.29166666667,4,-0.664,0.001,,1361.77493894457,288.726929114082,5.66548135947188,,,
1872,1872,1872.375,5,-0.59,0.001,,1361.75137365973,288.764699342033,5.66561216735253,,,
1872,1872,1872.45833333333,6,-0.618,0.001,,1361.731,288.8,5.66573440701867,288.8,288.8,5.66573440701867
1872,1872,1872.54166666667,7,-0.658,0.0012,,1361.7145227052,288.832560313431,5.66584714413116,,,
1872,1872,1872.625,8,-0.795,0.0014,,1361.70159581682,288.862600946191,5.66595114580818,,,
1872,1872,1872.70833333333,9,-0.8,0.0016,,1361.69161070173,288.890465421749,5.66604760388759,,,
1872,1872,1872.79166666667,10,-0.669,0.0018,,1361.68395872681,288.916497263572,5.6661377095579,,,
1872,1872,1872.875,11,-0.651,0.002,,1361.67803125896,288.94103999513,5.66622265344109,,,
1872,1873,1872.95833333333,12,-0.847,0.0022,,1361.67321966506,288.964437139893,5.6663036256613,,,
1873,1873,1873.04166666667,1,-0.93,0.0024,,1361.66891531199,288.987032221328,5.66638181589921,,,
1873,1873,1873.125,2,-0.991,0.0026,,1361.66450956663,289.009168762904,5.66645841343238,,,
1873,1873,1873.20833333333,3,-1.301,0.0028,,1361.65939379586,289.03119028809,5.66653460716125,,,
1873,1873,1873.29166666667,4,-1.489,0.003,,1361.65295936658,289.053440320356,5.66661158562114,,,
1873,1873,1873.375,5,-1.066,0.0032,,1361.64459764567,289.07626238317,5.66669053698005,,,
1873,1873,1873.45833333333,6,-0.689,0.0034,,1361.6337,289.1,5.6667726490223,289.1,289.1,5.6667726490223
1873,1873,1873.54166666667,7,-0.657,0.0034,,1361.61980595407,289.124891771192,5.6668587462193,,,
1873,1873,1873.625,8,-0.646,0.0033,,1361.60304766275,289.150756604596,5.66694820125166,,,
1873,1873,1873.70833333333,9,-0.318,0.0032,,1361.58370543853,289.177308484937,5.66704002415276,,,
1873,1873,1873.79166666667,10,-0.012,0.0031,,1361.5620595939,289.204261396942,5.66713322529687,,,
1873,1873,1873.875,11,-0.355,0.0029,,1361.53839044134,289.231329325337,5.66722681541771,,,
1873,1874,1873.95833333333,12,-0.54,0.0028,,1361.51297829333,289.258226254848,5.66731980561699,,,
1874,1874,1874.04166666667,1,-0.611,0.0027,,1361.48610346236,289.2846661702,5.66741120736341,,,
1874,1874,1874.125,2,-0.802,0.0025,,1361.45804626091,289.31036305612,5.66750003248163,,,
1874,1874,1874.20833333333,3,-1.036,0.0024,,1361.42908700146,289.335030897334,5.66758529313171,,,
1874,1874,1874.29166666667,4,-1.275,0.0023,,1361.39950599651,289.358383678568,5.66766600177867,,,
1874,1874,1874.375,5,-1.258,0.0022,,1361.36958355852,289.380135384548,5.66774117115231,,,
1874,1874,1874.45833333333,6,-0.964,0.002,,1361.3396,289.4,5.66780981419738,289.4,289.4,5.66780981419738
1874,1874,1874.54166666667,7,-0.902,0.0019,,1361.30979433502,289.417756861059,5.66787116981702,,,
1874,1874,1874.625,8,-1.143,0.0017,,1361.28024038404,289.433446709499,5.66792538011613,,,
1874,1874,1874.70833333333,9,-1.148,0.0016,,1361.25097066915,289.447175638502,5.66797281279388,,,
1874,1874,1874.79166666667,10,-1.003,0.0015,,1361.2220177124,289.459049741251,5.66801383533684,,,
1874,1874,1874.875,11,-0.771,0.0014,,1361.19341403587,289.469175110928,5.66804881504328,,,
1874,1875,1874.95833333333,12,-0.679,0.0013,,1361.16519216162,289.477657840716,5.66807811904602,,,
1875,1875,1875.04166666667,1,-0.774,0.0012,,1361.13738461173,289.484604023798,5.66810211433393,,,
1875,1875,1875.125,2,-0.686,0.0011,,1361.11002390827,289.490119753356,5.66812116777213,,,
1875,1875,1875.20833333333,3,-0.67,0.001,,1361.08314257329,289.494311122572,5.66813564612074,,,
1875,1875,1875.29166666667,4,-0.958,9e-04,,1361.05677312888,289.49728422463,5.6681459160524,,,
1875,1875,1875.375,5,-1.315,9e-04,,1361.03094809709,289.499145152712,5.66815234416832,,,
1875,1875,1875.45833333333,6,-1.812,8e-04,,1361.0057,289.5,5.66815529701305,289.5,289.5,5.66815529701305
1875,1875,1875.54166666667,7,-1.964,8e-04,,1360.98107347671,289.499971988275,5.66815520025406,,,
1875,1875,1875.625,8,-1.553,7e-04,,1360.95716163442,289.499252853704,5.6681527161935,,,
1875,1875,1875.70833333333,9,-1.295,0.001,,1360.93406969738,289.498051461054,5.66814856628592,,,
1875,1875,1875.79166666667,10,-0.993,0.0017,,1360.91190288984,289.496576675091,5.66814347198663,,,
1875,1875,1875.875,11,-0.682,0.0024,,1360.89076643602,289.49503736058,5.66813815476104,,,
1875,1876,1875.95833333333,12,-0.688,0.003,,1360.87076556017,289.493642382287,5.66813333608896,,,
1876,1876,1876.04166666667,1,-0.878,0.0037,,1360.85200548654,289.492600604978,5.66812973746353,,,
1876,1876,1876.125,2,-1.196,0.0044,,1360.83459143936,289.492120893419,5.66812808038506,,,
1876,1876,1876.20833333333,3,-1.504,0.0051,,1360.81862864288,289.492412112376,5.66812908634961,,,
1876,1876,1876.29166666667,4,-1.691,0.0058,,1360.80422232133,289.493683126615,5.66813347683238,,,
1876,1876,1876.375,5,-1.878,0.0065,,1360.79147769896,289.496142800901,5.66814197326592,,,
1876,1876,1876.45833333333,6,-1.845,0.0072,,1360.7805,289.5,5.66815529701305,289.5,289.5,5.66815529701305
1876,1876,1876.54166666667,7,-1.435,0.0074,,1360.77133328594,289.50538759325,5.66817390683384,,,
1876,1876,1876.625,8,-0.867,0.0072,,1360.76377696716,289.512134468278,5.66819721139639,,,
1876,1876,1876.70833333333,9,-0.393,0.007,,1360.75756929132,289.519993517282,5.66822435686423,,,
1876,1876,1876.79166666667,10,-0.0710000000000001,0.0069,,1360.75244850604,289.528717632461,5.66825448944206,,,
1876,1876,1876.875,11,0.088,0.0067,,1360.74815285895,289.538059706013,5.66828675540488,,,
1876,1877,1876.95833333333,12,0.17,0.0065,,1360.74442059768,289.547772630136,5.6683203011198,,,
1877,1877,1877.04166666667,1,0.193,0.0063,,1360.74098996988,289.55760929703,5.66835427306067,,,
1877,1877,1877.125,2,0.334,0.0061,,1360.73759922318,289.567322598893,5.66838781781527,,,
1877,1877,1877.20833333333,3,0.373,0.0059,,1360.7339866052,289.576665427922,5.66842008208538,,,
1877,1877,1877.29166666667,4,0.353,0.0057,,1360.72989036359,289.585390676318,5.66845021267942,,,
1877,1877,1877.375,5,0.441,0.0056,,1360.72504874598,289.593251236277,5.66847735649789,,,
1877,1877,1877.45833333333,6,0.69,0.0054,,1360.7192,289.6,5.66850066051156,289.6,289.6,5.66850066051156
